<NUMBER OF ZONES> 1698
<NUMBER OF NODES> 7926
<FIRST THRU NODE> 0
<NUMBER OF LINKS> 21194
<MINIMUM_NODE_ID> 0
<TRIP_FORMAT> 1
<COST_FUN_TYPE> 1
<END OF METADATA>

~origin    dest    capacity    length    fft    alpha    beta    speed_limit    toll    FTYPE    ATYPE    AMLANE    slope    fld    slr    tpa    bri
4871    629    22050.0    0.21    0.55    7    1.08    99    0.00    0    3    7   -0.03   9999   9999   0   0.000000;
4871    3124    1200.0    0.50    0.75    15    1.04    99    0.00    3    2    2   -0.00   9999   9999   0   0.000000;
4871    3192    1400.0    0.28    0.37    7    1.08    99    0.00    3    3    2   -0.00   9999   9999   0   0.000000;
4872    629    22050.0    0.23    0.60    7    1.08    99    0.00    0    3    7   0.01   9999   9999   0   0.000000;
4872    3192    600.0    0.46    0.79    7    1.08    99    0.00    4    3    1   0.02   9999   9999   0   0.000000;
4872    3778    600.0    0.20    0.34    7    1.08    99    0.00    4    3    1   0.03   9999   9999   0   0.000000;
4873    629    22050.0    0.19    0.50    7    1.08    99    0.00    0    3    7   0.03   9999   9999   0   0.000000;
4873    3778    600.0    0.36    0.62    7    1.08    99    0.00    4    3    1   0.03   9999   9999   0   0.000000;
4873    5047    600.0    0.48    0.82    7    1.08    99    0.00    4    3    1   0.01   9999   9999   0   0.000000;
4874    603    22050.0    0.16    0.42    7    1.08    99    0.00    0    3    7   -0.06   9999   9999   0   0.000000;
4874    3774    600.0    0.67    1.15    7    1.08    99    0.00    4    3    1   0.01   320   9999   0   0.000000;
4874    3775    600.0    0.13    0.22    7    1.08    99    0.00    4    3    1   -0.01   9999   9999   0   0.000000;
4875    604    22050.0    0.77    1.59    5.5    1.11    99    0.00    0    4    7   -0.00   9999   9999   0   0.000000;
4875    2843    1400.0    0.08    0.10    7    1.08    99    0.00    3    3    2   -0.02   9999   9999   0   0.000000;
4875    2869    1400.0    0.27    0.35    7    1.08    99    0.00    3    3    2   0.01   9999   9999   0   0.000000;
4876    604    22050.0    0.37    0.77    5.5    1.11    99    0.00    0    4    7   0.01   9999   9999   0   0.000000;
4876    2869    800.0    0.82    1.23    5.5    1.11    99    0.00    4    4    1   0.01   9999   9999   0   40.150000;
4876    3775    600.0    0.57    0.98    7    1.08    99    0.00    4    3    1   0.01   9999   9999   0   0.000000;
4877    604    22050.0    0.47    0.97    5.5    1.11    99    0.00    0    4    7   -0.00   9999   9999   0   0.000000;
4877    2846    1680.0    0.40    0.52    5.5    1.11    99    0.00    3    4    2   -0.02   9999   9999   0   0.000000;
4877    2847    1400.0    0.53    0.69    7    1.08    99    0.00    3    3    2   -0.01   9999   9999   0   106.175000;
4878    600    22050.0    0.76    1.98    7    1.08    99    0.00    0    3    7   -0.00   320   9999   0   0.000000;
4878    3095    3360.0    0.35    0.46    5.5    1.11    99    0.00    3    4    4   0.00   320   9999   0   700.245000;
4878    3773    2800.0    0.21    0.27    7    1.08    99    0.00    3    3    4   -0.03   320   9999   0   0.000000;
4879    3097    840.0    0.15    0.20    5.5    1.11    99    0.00    3    4    1   -0.02   9999   9999   0   0.000000;
4879    4880    500.0    0.41    0.70    15    1.04    99    0.00    4    2    1   -0.00   9999   9999   0   0.000000;
4879    4967    840.0    0.15    0.20    5.5    1.11    99    0.00    3    4    1   0.01   9999   9999   0   0.000000;
4880    596    22050.0    0.36    1.27    15    1.04    99    0.00    0    2    7   0.00   9999   9999   0   0.000000;
4880    4879    500.0    0.41    0.70    15    1.04    99    0.00    4    2    1   0.00   9999   9999   0   0.000000;
4880    4881    500.0    0.34    0.58    15    1.04    99    0.00    4    2    1   0.00   9999   9999   0   0.000000;
4881    3097    840.0    0.49    0.64    5.5    1.11    99    0.00    3    4    1   -0.00   9999   9999   0   0.000000;
4881    3767    840.0    0.15    0.20    5.5    1.11    99    0.00    3    4    1   -0.05   9999   9999   0   0.000000;
4881    4880    500.0    0.34    0.58    15    1.04    99    0.00    4    2    1   -0.00   9999   9999   0   0.000000;
4882    686    22050.0    0.28    0.48    3    1.25    99    0.00    0    5    7   0.01   9999   9999   0   0.000000;
4882    2939    800.0    0.18    0.27    3    1.25    99    0.00    4    5    1   0.02   9999   9999   0   0.000000;
4882    2971    800.0    0.33    0.49    3    1.25    99    0.00    4    5    1   0.02   9999   9999   0   0.000000;
4883    683    22050.0    0.88    1.51    3    1.25    99    0.00    0    5    7   0.00   9999   9999   0   0.000000;
4883    2940    4000.0    0.88    0.70    3    1.25    99    0.00    1    5    2   -0.00   9999   9999   9999   0.000000;
4883    2942    4000.0    1.45    1.16    3    1.25    99    0.00    1    5    2   0.00   9999   9999   9999   0.000000;
4884    596    22050.0    0.12    0.42    15    1.04    99    0.00    0    2    7   -0.06   9999   9999   0   0.000000;
4884    3767    500.0    0.69    1.18    15    1.04    99    0.00    4    2    1   -0.02   9999   9999   0   0.000000;
4884    3768    500.0    0.13    0.22    15    1.04    99    0.00    4    2    1   0.02   9999   9999   0   0.000000;
4885    590    22050.0    0.50    0.86    3    1.25    99    0.00    0    5    7   0.04   321   9999   0   0.000000;
4885    3184    800.0    0.30    0.45    3    1.25    99    0.00    4    5    1   -0.01   9999   9999   0   0.000000;
4885    4886    800.0    0.64    0.96    3    1.25    99    0.00    4    5    1   0.01   321   9999   0   0.000000;
4886    590    22050.0    0.37    0.63    3    1.25    99    0.00    0    5    7   0.04   321   9999   0   0.000000;
4886    4885    800.0    0.64    0.96    3    1.25    99    0.00    4    5    1   -0.01   321   9999   0   0.000000;
4886    5006    600.0    0.38    0.65    7    1.08    99    0.00    4    3    1   -0.00   9999   9999   0   0.000000;
4887    590    22050.0    0.90    1.54    3    1.25    99    0.00    0    5    7   0.02   321   9999   0   0.000000;
4887    3183    1200.0    0.02    0.03    15    1.04    99    0.00    3    2    2   0.00   9999   9999   0   0.000000;
4887    3820    1200.0    0.03    0.04    15    1.04    99    0.00    3    2    2   0.00   9999   9999   0   0.000000;
4888    574    22050.0    0.56    1.16    5.5    1.11    99    0.00    0    4    7   0.02   9999   9999   0   0.000000;
4888    2912    1200.0    0.25    0.38    15    1.04    99    0.00    3    2    2   -0.02   9999   9999   0   0.000000;
4888    4891    1200.0    0.07    0.11    15    1.04    99    0.00    3    2    2   0.02   9999   9999   0   0.000000;
4889    574    22050.0    0.52    1.08    5.5    1.11    99    0.00    0    4    7   0.02   9999   9999   0   0.000000;
4889    2876    1680.0    0.18    0.23    5.5    1.11    99    0.00    3    4    2   0.02   9999   9999   0   0.000000;
4889    4892    1680.0    0.11    0.14    5.5    1.11    99    0.00    3    4    2   0.02   9999   9999   0   0.000000;
4890    574    22050.0    0.69    1.43    5.5    1.11    99    0.00    0    4    7   -0.01   9999   9999   0   0.000000;
4890    2868    2400.0    0.16    0.24    15    1.04    99    0.00    2    2    3   -0.03   9999   9999   0   0.000000;
4890    3814    2400.0    0.07    0.11    15    1.04    99    0.00    2    2    3   0.04   9999   9999   0   0.000000;
4891    575    22050.0    0.37    1.31    15    1.04    99    0.00    0    2    7   0.02   9999   9999   0   0.000000;
4891    3818    1200.0    0.22    0.33    15    1.04    99    0.00    3    2    2   -0.03   9999   9999   0   0.000000;
4891    4888    1200.0    0.07    0.11    15    1.04    99    0.00    3    2    2   -0.02   9999   9999   0   0.000000;
4892    575    22050.0    0.50    1.76    15    1.04    99    0.00    0    2    7   0.02   9999   9999   0   0.000000;
4892    2912    1200.0    0.15    0.22    15    1.04    99    0.00    3    2    2   -0.02   9999   9999   0   0.000000;
4892    4889    1680.0    0.11    0.14    5.5    1.11    99    0.00    3    4    2   -0.02   9999   9999   0   0.000000;
4893    576    22050.0    0.32    1.13    15    1.04    99    0.00    0    2    7   0.03   9999   9999   0   0.000000;
4893    577    22050.0    0.52    1.08    5.5    1.11    99    0.00    0    4    7   0.00   9999   9999   0   0.000000;
4893    2879    600.0    0.05    0.07    15    1.04    99    0.00    3    2    1   0.02   9999   9999   0   0.000000;
4893    2904    600.0    0.36    0.54    15    1.04    99    0.00    3    2    1   -0.01   9999   9999   0   0.000000;
4894    576    22050.0    0.43    1.52    15    1.04    99    0.00    0    2    7   0.01   9999   9999   0   0.000000;
4894    2878    600.0    0.15    0.22    15    1.04    99    0.00    3    2    1   0.03   9999   9999   0   0.000000;
4894    2879    600.0    0.26    0.39    15    1.04    99    0.00    3    2    1   -0.02   9999   9999   0   0.000000;
4895    577    22050.0    0.33    0.68    5.5    1.11    99    0.00    0    4    7   -0.00   9999   9999   0   0.000000;
4895    2904    2880.0    0.43    0.50    5.5    1.11    99    0.00    2    4    3   -0.02   9999   9999   0   0.000000;
4895    2908    2880.0    0.19    0.22    5.5    1.11    99    0.00    2    4    3   0.02   9999   9999   0   0.000000;
4896    577    22050.0    0.42    0.87    5.5    1.11    99    0.00    0    4    7   -0.00   9999   9999   0   0.000000;
4896    2878    840.0    0.28    0.37    5.5    1.11    99    0.00    3    4    1   0.03   9999   9999   0   0.000000;
4896    2880    840.0    0.48    0.63    5.5    1.11    99    0.00    3    4    1   0.01   9999   9999   0   0.000000;
4897    563    22050.0    0.38    0.99    7    1.08    99    0.00    0    3    7   0.00   9999   9999   0   0.000000;
4897    2883    600.0    0.07    0.12    7    1.08    99    0.00    4    3    1   0.03   9999   9999   0   0.000000;
4897    4898    500.0    0.34    0.58    15    1.04    99    0.00    4    2    1   -0.05   9999   9999   0   0.000000;
4898    562    22050.0    0.60    2.12    15    1.04    99    0.00    0    2    7   0.02   9999   9999   0   0.000000;
4898    3736    500.0    0.13    0.22    15    1.04    99    0.00    4    2    1   -0.06   9999   9999   0   0.000000;
4898    4897    500.0    0.34    0.58    15    1.04    99    0.00    4    2    1   0.05   9999   9999   0   0.000000;
4899    564    22050.0    0.71    1.47    5.5    1.11    99    0.00    0    4    7   -0.01   343   9999   0   0.000000;
4899    2915    840.0    0.17    0.22    5.5    1.11    99    0.00    3    4    1   -0.01   343   9999   0   292.800000;
4899    4900    960.0    0.13    0.15    5.5    1.11    99    0.00    2    4    1   -0.03   343   9999   0   0.000000;
4900    568    22050.0    0.46    0.95    5.5    1.11    99    0.00    0    4    7   -0.02   9999   9999   0   0.000000;
4900    2881    960.0    0.33    0.38    5.5    1.11    99    0.00    2    4    1   -0.03   9999   9999   0   0.000000;
4900    4899    960.0    0.13    0.15    5.5    1.11    99    0.00    2    4    1   0.03   343   9999   0   0.000000;
4901    568    22050.0    0.64    1.32    5.5    1.11    99    0.00    0    4    7   0.00   9999   9999   0   0.000000;
4901    2881    960.0    0.20    0.23    5.5    1.11    99    0.00    2    4    1   0.01   9999   9999   0   0.000000;
4901    2882    800.0    0.21    0.31    5.5    1.11    99    0.00    4    4    1   0.03   9999   9999   0   0.000000;
4902    569    22050.0    0.86    2.24    7    1.08    99    0.00    0    3    7   0.00   9999   9999   0   0.000000;
4902    2876    840.0    0.14    0.18    5.5    1.11    99    0.00    3    4    1   0.00   9999   9999   0   0.000000;
4902    2877    600.0    0.62    0.93    15    1.04    99    0.00    3    2    1   0.02   9999   9999   0   0.000000;
4903    569    22050.0    0.58    1.51    7    1.08    99    0.00    0    3    7   0.02   9999   9999   0   0.000000;
4903    2860    1920.0    0.62    0.72    5.5    1.11    99    0.00    2    4    2   0.00   9999   9999   0   0.000000;
4903    2864    1920.0    0.23    0.27    7    1.08    99    0.00    2    3    2   0.01   9999   9999   0   0.000000;
4904    566    22050.0    0.70    1.45    5.5    1.11    99    0.00    0    4    7   -0.00   9999   9999   0   0.000000;
4904    2860    840.0    0.46    0.60    5.5    1.11    99    0.00    3    4    1   -0.04   9999   9999   0   0.000000;
4904    2915    840.0    0.09    0.12    5.5    1.11    99    0.00    3    4    1   0.08   9999   9999   0   0.000000;
4905    566    22050.0    0.28    0.58    5.5    1.11    99    0.00    0    4    7   0.06   9999   9999   0   0.000000;
4905    2859    1920.0    0.31    0.36    5.5    1.11    99    0.00    2    4    2   0.03   9999   9999   0   0.000000;
4905    4907    1920.0    0.21    0.24    5.5    1.11    99    0.00    2    4    2   -0.00   9999   9999   0   0.000000;
4906    566    22050.0    0.64    1.32    5.5    1.11    99    0.00    0    4    7   -0.01   9999   9999   0   0.000000;
4906    2857    1920.0    0.16    0.18    5.5    1.11    99    0.00    2    4    2   0.02   9999   9999   0   0.000000;
4906    2891    1600.0    0.61    0.92    15    1.04    99    0.00    2    2    2   0.01   9999   9999   0   0.000000;
4907    567    22050.0    0.53    1.10    5.5    1.11    99    0.00    0    4    7   0.01   9999   9999   0   0.000000;
4907    2860    1920.0    0.23    0.27    5.5    1.11    99    0.00    2    4    2   0.00   9999   9999   0   0.000000;
4907    4905    1920.0    0.21    0.24    5.5    1.11    99    0.00    2    4    2   0.00   9999   9999   0   0.000000;
4908    567    22050.0    0.50    1.03    5.5    1.11    99    0.00    0    4    7   -0.03   9999   9999   0   0.000000;
4908    2861    800.0    0.11    0.16    5.5    1.11    99    0.00    4    4    1   0.01   9999   9999   0   0.000000;
4908    4913    800.0    0.09    0.13    5.5    1.11    99    0.00    4    4    1   -0.05   9999   9999   0   0.000000;
4909    567    22050.0    0.46    0.95    5.5    1.11    99    0.00    0    4    7   -0.02   9999   9999   0   0.000000;
4909    2862    2880.0    0.16    0.18    7    1.08    99    0.00    2    3    3   0.01   9999   9999   0   0.000000;
4909    2863    2880.0    0.19    0.22    7    1.08    99    0.00    2    3    3   0.01   9999   9999   0   0.000000;
4910    613    22050.0    0.67    1.75    7    1.08    99    0.00    0    3    7   -0.00   9999   9999   0   0.000000;
4910    2863    2880.0    0.31    0.36    7    1.08    99    0.00    2    3    3   0.01   9999   9999   0   0.000000;
4910    4911    600.0    0.23    0.39    7    1.08    99    0.00    4    3    1   -0.02   9999   9999   0   0.000000;
4910    4961    2880.0    0.26    0.30    7    1.08    99    0.00    2    3    3   -0.01   9999   9999   0   0.000000;
4911    567    22050.0    0.65    1.34    5.5    1.11    99    0.00    0    4    7   -0.01   9999   9999   0   0.000000;
4911    4910    600.0    0.23    0.39    7    1.08    99    0.00    4    3    1   0.02   9999   9999   0   0.000000;
4911    4912    600.0    0.16    0.27    7    1.08    99    0.00    4    3    1   -0.03   9999   9999   0   0.000000;
4912    2864    1920.0    0.08    0.09    7    1.08    99    0.00    2    3    2   -0.04   9999   9999   0   0.000000;
4912    4911    600.0    0.16    0.27    7    1.08    99    0.00    4    3    1   0.03   9999   9999   0   0.000000;
